timestamp,page,merchant,banks,price,min_limit,max_limit,available,orders,success_rate
2026-05-11 00:30:18,2,TioRico699,Mercantil,657.0,3300000.0,50000000.0,45525.8,7985,99.6
2026-05-11 00:30:18,2,何塞 路易斯 坩埚,"Provincial, BBVA",657.0,3300000.0,50000000.0,50039.07,675,99.9
2026-05-11 00:30:18,2,Elloro2301,Bank Transfer,657.0,1000000.0,2000000.0,3050.0,406,97.4
2026-05-11 00:30:18,2,StartBusiness,"Bank Transfer, Banco de Venezuela",657.0,500000.0,637000.0,968.45,9927,99.7
2026-05-11 00:30:18,2,raParadas-31,Banesco,657.0,500000.0,10000000.0,2104.08,6241,99.7
2026-05-11 00:30:20,3,D B Pago Rápido y Seguro,"Bank Transfer, Banco de Venezuela",657.18,3300000.0,50000000.0,30039.24,3251,99.1
2026-05-11 00:30:20,3,walner17,Banesco,657.2,600000.0,5000000.0,6280.82,8221,100.0
2026-05-11 00:30:20,3,Drizzt_D,Banesco,657.259,230000.0,2000000.0,400.8,2395,100.0
2026-05-11 00:30:20,3,chichiwilote,Banesco,657.295,500000.0,10000000.0,7407.19,6567,99.7
2026-05-11 00:30:20,3,-APEX-,"Bank Transfer, Mercantil, Banco de Venezuela",657.3,3300000.0,200000000.0,67730.59,979,99.9
2026-05-11 00:30:20,3,ExpressTime_,Banesco,657.3,2000000.0,10000000.0,5430.59,1876,99.5
2026-05-11 00:30:20,3,VITRIOL33,"Mercantil, Provincial, Bancaribe",657.3,300000.0,10000000.0,601.71,3675,99.3
2026-05-11 00:30:20,3,LuicmarTrader,"BNC Banco Nacional de Crédito, Provincial, BBVA",657.4,100000.0,10000000.0,1711.88,1608,99.9
2026-05-11 00:30:20,3,InversionesMR,"Banesco, BNC Banco Nacional de Crédito",657.4,1000000.0,10000000.0,10766.0,710,98.7
2026-05-11 00:30:20,3,vivilocho,Banesco,657.48,100000.0,10000000.0,182.75,4152,99.3
2026-05-11 00:30:24,4,Nelasurej,"Bancamiga, Banco de Venezuela",657.488,50000.0,10000000.0,1213.4,6217,99.7
2026-05-11 00:30:24,4,EverCryptoUSDT ,"Bancamiga, Pago Movil, Provincial, BBVA",657.49,500000.0,9000000.0,3013.33,4767,98.1
2026-05-11 00:30:24,4,BalduinoIV,Banesco,657.498,3300000.0,50000000.0,49681.18,3390,99.0
2026-05-11 00:30:24,4,Leonardofsb,Banesco,657.499,100000.0,1000000.0,771.42,533,99.9
2026-05-11 00:30:24,4,GJCB_Trader,Banesco,657.5,200000.0,1900000.0,2668.79,5267,99.8
2026-05-11 00:30:24,4,cambiosaular,Bancamiga,657.5,500000.0,1953000.0,2098.14,2912,93.6
2026-05-11 00:30:24,4,NimaX-64,"Bancamiga, BNC Banco Nacional de Crédito",657.5,1000000.0,5000000.0,4326.62,2277,98.2
2026-05-11 00:30:24,4,VeExpressLars,"BNC Banco Nacional de Crédito, Banesco, Mercantil",657.8,1000000.0,14000000.0,4174.58,1020,96.9
2026-05-11 00:30:24,4,何塞 路易斯 坩埚,BNC Banco Nacional de Crédito,657.9,3300000.0,50000000.0,50039.07,675,99.9
2026-05-11 00:30:24,4,CryptosVzla,"Pago Movil, BBVA, Provincial",657.998,100000.0,10000000.0,6810.21,7834,99.4
2026-05-11 00:30:26,5,In_God-I_trust,"BNC Banco Nacional de Crédito, Provincial",657.999,3300000.0,37652000.0,30728.13,3429,99.9
2026-05-11 00:30:26,5,Classy_cripto,Bancamiga,657.999,10000.0,14000000.0,5224.2,1722,96.3
2026-05-11 00:30:26,5,K_H2,"Bank Transfer, Banco de Venezuela",657.999,100000.0,10000000.0,1516.39,811,99.1
2026-05-11 00:30:26,5,Notorio,"Bank Transfer, Banco de Venezuela",657.999,3300000.0,50000000.0,33488.37,3644,100.0
2026-05-11 00:30:26,5,Daikokuten-Finance,Banesco,658.0,5000000.0,200000000.0,50039.07,1453,100.0
2026-05-11 00:30:26,5,DOCTOR_CAMBIO,"Bank Transfer, Banco de Venezuela",658.0,5000000.0,1000000000.0,200156.25,6409,100.0
2026-05-11 00:30:26,5,CambiosMZ,BNC Banco Nacional de Crédito,658.0,1000000.0,14000000.0,23956.7,2923,99.9
2026-05-11 00:30:26,5,-APEX-,"Mercantil, Bancamiga",658.0,3300000.0,20000000.0,59998.26,979,99.9
2026-05-11 00:30:26,5,JLACOIN,"Mercantil, Provincial, BBVA, Bancamiga",658.0,1000000.0,10000000.0,11019.3,1360,99.9
2026-05-11 00:30:26,5,Inversiones-Walaw,Banesco,658.0,20000.0,300000.0,56.17,6570,100.0
2026-05-11 00:35:04,1,PitbullChain,"Mercantil, Pago Movil, Provincial, Banesco, Banco de Venezuela",686.79,50000.0,2500000.0,1731.38,4747,99.9
2026-05-11 00:35:04,1,mandy02,"Banesco, Bank Transfer, Banco de Venezuela",656.45,100000.0,1010000.0,444.54,9983,96.3
2026-05-11 00:35:04,1,NexusPremiun,Banesco,656.699,1000000.0,14000000.0,11571.61,5191,99.8
2026-05-11 00:35:04,1,Mahc012712,Provincial,656.7,200000.0,208700.0,320.0,134,100.0
2026-05-11 00:35:04,1,hc investings ,Banesco,656.79,500000.0,2600000.0,946.08,9459,99.1
2026-05-11 00:35:04,1,In_God-I_trust,Bancamiga,656.799,3300000.0,39393790.0,35724.71,3429,99.9
2026-05-11 00:35:04,1,RJDtrades,Banesco,656.8,788160.0,790130.0,1203.0,1554,100.0
2026-05-11 00:35:04,1,羅賓RSG羅賓 PGO 1 MIN 24H,"Provincial, BBVA, Bank Transfer, Banco de Venezuela",656.9,480000.0,10000000.0,771.84,2097,99.6
2026-05-11 00:35:04,1,VelkanVe,"Bank Transfer, Banco de Venezuela",656.9,200000.0,1000000.0,332.09,1445,98.1
2026-05-11 00:35:04,1,Yoinered,"Mercantil, Pago Movil, Provincial, Banco de Venezuela",656.9,100000.0,5400000.0,1002.17,4171,100.0
2026-05-11 00:35:04,1,HijoDeLaViuda_Trader,Banesco,656.9,10100000.0,14000000.0,15507.83,259,97.1
2026-05-11 00:35:07,2,Classy_cripto,"Pago Movil, Bank Transfer, Banco de Venezuela",656.999,100000.0,14000000.0,5827.39,1722,96.3
2026-05-11 00:35:07,2,Softcore,Banesco,656.999,1000000.0,10000000.0,3175.82,4334,99.2
2026-05-11 00:35:07,2,Panamtrading,Banesco,657.0,3300000.0,32900000.0,89989.07,250,98.1
2026-05-11 00:35:07,2,Manda2-,Banesco,657.0,5000000.0,1400000000.0,74119.87,878,99.4
2026-05-11 00:35:07,2,tovir2572,"Bank Transfer, Banco de Venezuela",657.0,2000000.0,9000000.0,6309.59,2735,99.8
2026-05-11 00:35:07,2,TioRico699,Mercantil,657.0,3300000.0,50000000.0,45525.8,7985,99.6
2026-05-11 00:35:07,2,何塞 路易斯 坩埚,"Provincial, BBVA",657.0,3300000.0,50000000.0,50039.07,675,99.9
2026-05-11 00:35:07,2,Elloro2301,Bank Transfer,657.0,1000000.0,2000000.0,3050.0,406,97.4
2026-05-11 00:35:07,2,StartBusiness,"Bank Transfer, Banco de Venezuela",657.0,500000.0,637000.0,968.45,9927,99.7
2026-05-11 00:35:07,2,raParadas-31,Banesco,657.0,500000.0,10000000.0,2104.08,6243,99.7
2026-05-11 00:35:09,3,D B Pago Rápido y Seguro,"Bank Transfer, Banco de Venezuela",657.18,3300000.0,50000000.0,30039.24,3251,99.1
2026-05-11 00:35:09,3,walner17,Banesco,657.2,600000.0,5000000.0,6280.82,8221,100.0
2026-05-11 00:35:09,3,Drizzt_D,Banesco,657.259,230000.0,2000000.0,400.8,2395,100.0
2026-05-11 00:35:09,3,chichiwilote,Banesco,657.295,500000.0,10000000.0,7407.19,6567,99.7
2026-05-11 00:35:09,3,-APEX-,"Bank Transfer, Mercantil, Banco de Venezuela",657.3,3300000.0,200000000.0,67730.59,979,99.9
2026-05-11 00:35:09,3,ExpressTime_,Banesco,657.3,2000000.0,10000000.0,5430.59,1876,99.5
2026-05-11 00:35:09,3,VITRIOL33,"Mercantil, Provincial, Bancaribe",657.3,300000.0,10000000.0,601.71,3675,99.3
2026-05-11 00:35:09,3,LuicmarTrader,"BNC Banco Nacional de Crédito, Provincial, BBVA",657.4,100000.0,10000000.0,1711.88,1608,99.9
2026-05-11 00:35:09,3,InversionesMR,"Banesco, BNC Banco Nacional de Crédito",657.4,1000000.0,10000000.0,10766.0,710,98.7
2026-05-11 00:35:09,3,Nelasurej,"Bancamiga, Banco de Venezuela",657.488,50000.0,10000000.0,1213.4,6217,99.7
2026-05-11 00:35:12,4,EverCryptoUSDT ,"Bancamiga, Pago Movil, Provincial, BBVA",657.49,500000.0,9000000.0,3013.33,4768,98.1
2026-05-11 00:35:12,4,vivilocho,Banesco,657.49,100000.0,10000000.0,182.75,4152,99.3
2026-05-11 00:35:12,4,BalduinoIV,Banesco,657.498,3300000.0,50000000.0,49681.18,3390,99.0
2026-05-11 00:35:12,4,Leonardofsb,Banesco,657.499,100000.0,1000000.0,771.42,533,99.9
2026-05-11 00:35:12,4,GJCB_Trader,Banesco,657.5,200000.0,1900000.0,2668.79,5267,99.8
2026-05-11 00:35:12,4,cambiosaular,Bancamiga,657.5,500000.0,1953000.0,2098.14,2912,93.6
2026-05-11 00:35:12,4,VeExpressLars,"BNC Banco Nacional de Crédito, Banesco, Mercantil",657.8,1000000.0,14000000.0,4174.58,1020,96.9
2026-05-11 00:35:12,4,何塞 路易斯 坩埚,BNC Banco Nacional de Crédito,657.9,3300000.0,50000000.0,50039.07,675,99.9
2026-05-11 00:35:12,4,HyperCambios_1Millon,Pago Movil,657.9,12000.0,150000.0,357.52,25270,97.7
2026-05-11 00:35:12,4,CryptosVzla,"Pago Movil, BBVA, Provincial",657.998,100000.0,10000000.0,6658.06,7836,99.4
2026-05-11 00:35:15,5,In_God-I_trust,"BNC Banco Nacional de Crédito, Provincial",657.999,3300000.0,37652000.0,30728.13,3429,99.9
2026-05-11 00:35:15,5,Classy_cripto,Bancamiga,657.999,10000.0,14000000.0,5224.2,1722,96.3
2026-05-11 00:35:15,5,K_H2,"Bank Transfer, Banco de Venezuela",657.999,100000.0,10000000.0,1516.39,813,99.0
2026-05-11 00:35:15,5,Notorio,"Bank Transfer, Banco de Venezuela",657.999,3300000.0,50000000.0,33488.37,3644,100.0
2026-05-11 00:35:15,5,Daikokuten-Finance,Banesco,658.0,5000000.0,200000000.0,50039.07,1453,100.0
2026-05-11 00:35:15,5,DOCTOR_CAMBIO,"Bank Transfer, Banco de Venezuela",658.0,5000000.0,1000000000.0,200156.25,6409,100.0
2026-05-11 00:35:15,5,CambiosMZ,BNC Banco Nacional de Crédito,658.0,1000000.0,14000000.0,23956.7,2923,99.9
2026-05-11 00:35:15,5,-APEX-,"Mercantil, Bancamiga",658.0,3300000.0,20000000.0,59998.26,979,99.9
2026-05-11 00:35:15,5,JLACOIN,"Mercantil, Provincial, BBVA, Bancamiga",658.0,1000000.0,10000000.0,11019.3,1360,99.9
2026-05-11 00:35:15,5,Inversiones-Walaw,Banesco,658.0,20000.0,300000.0,56.17,6570,100.0
2026-05-11 00:40:16,1,PitbullChain,"Mercantil, Pago Movil, Provincial, Banesco, Banco de Venezuela",686.79,50000.0,2500000.0,1731.38,4747,99.9
2026-05-11 00:40:16,1,NexusPremiun,Banesco,656.699,1000000.0,14000000.0,6082.8,5191,99.8
2026-05-11 00:40:16,1,Mahc012712,Provincial,656.7,200000.0,208700.0,320.0,134,100.0
2026-05-11 00:40:16,1,hc investings ,Banesco,656.79,500000.0,2600000.0,946.08,9459,99.1
2026-05-11 00:40:16,1,LeNary-,"Bancamiga, Provincial, BNC Banco Nacional de Crédito",656.79,300000.0,900000.0,1165.98,4374,99.3
2026-05-11 00:40:16,1,In_God-I_trust,Bancamiga,656.799,3300000.0,39393790.0,35724.71,3429,99.9
2026-05-11 00:40:16,1,RJDtrades,Banesco,656.8,788160.0,790130.0,1203.0,1554,100.0
2026-05-11 00:40:16,1,EnlineaRyK,"Mercantil, Bancaribe, Banco de Venezuela",656.8,10000.0,8000000.0,2193.22,1975,97.4
2026-05-11 00:40:16,1,VelkanVe,"Bank Transfer, Banco de Venezuela",656.9,200000.0,1000000.0,332.09,1445,98.1
2026-05-11 00:40:16,1,Yoinered,"Mercantil, Pago Movil, Provincial, Banco de Venezuela",656.9,100000.0,5400000.0,1002.17,4171,100.0
2026-05-11 00:40:16,1,HijoDeLaViuda_Trader,Banesco,656.9,10100000.0,14000000.0,15507.83,259,97.1
2026-05-11 00:40:18,2,Classy_cripto,"Pago Movil, Bank Transfer, Banco de Venezuela",656.999,100000.0,14000000.0,4302.28,1722,96.3
2026-05-11 00:40:18,2,Softcore,Banesco,656.999,1000000.0,10000000.0,3175.82,4334,99.2
2026-05-11 00:40:18,2,Panamtrading,Banesco,657.0,3300000.0,32900000.0,89989.07,250,98.1
2026-05-11 00:40:18,2,Manda2-,Banesco,657.0,5000000.0,1400000000.0,74119.87,878,99.4
2026-05-11 00:40:18,2,tovir2572,"Bank Transfer, Banco de Venezuela",657.0,2000000.0,9000000.0,6309.59,2735,99.8
2026-05-11 00:40:18,2,TioRico699,Mercantil,657.0,3300000.0,50000000.0,45525.8,7985,99.6
2026-05-11 00:40:18,2,何塞 路易斯 坩埚,"Provincial, BBVA",657.0,3300000.0,50000000.0,50039.07,675,99.9
2026-05-11 00:40:18,2,Elloro2301,Bank Transfer,657.0,1000000.0,2000000.0,3050.0,406,97.4
2026-05-11 00:40:18,2,StartBusiness,"Bank Transfer, Banco de Venezuela",657.0,500000.0,637000.0,968.45,9927,99.7
2026-05-11 00:40:18,2,raParadas-31,Banesco,657.0,500000.0,10000000.0,2104.08,6244,99.7
2026-05-11 00:40:20,3,D B Pago Rápido y Seguro,"Bank Transfer, Banco de Venezuela",657.18,3300000.0,50000000.0,30039.24,3252,99.1
2026-05-11 00:40:20,3,walner17,Banesco,657.2,600000.0,5000000.0,6280.82,8221,100.0
2026-05-11 00:40:20,3,Drizzt_D,Banesco,657.259,230000.0,2000000.0,400.8,2395,100.0
2026-05-11 00:40:20,3,-APEX-,"Bank Transfer, Mercantil, Banco de Venezuela",657.3,3300000.0,200000000.0,67730.59,979,99.9
2026-05-11 00:40:20,3,ExpressTime_,Banesco,657.3,2000000.0,10000000.0,5430.59,1876,99.5
2026-05-11 00:40:20,3,VITRIOL33,"Mercantil, Provincial, Bancaribe",657.3,300000.0,10000000.0,601.71,3675,99.3
2026-05-11 00:40:20,3,LuicmarTrader,"BNC Banco Nacional de Crédito, Provincial, BBVA",657.4,100000.0,10000000.0,1711.88,1608,99.9
2026-05-11 00:40:20,3,InversionesMR,"Banesco, BNC Banco Nacional de Crédito",657.4,1000000.0,10000000.0,10766.0,710,98.7
2026-05-11 00:40:20,3,EverCryptoUSDT ,"Bancamiga, Pago Movil, Provincial, BBVA",657.49,500000.0,9000000.0,3013.33,4768,98.1
2026-05-11 00:40:20,3,vivilocho,Banesco,657.49,100000.0,10000000.0,182.75,4152,99.3
2026-05-11 00:40:23,4,BalduinoIV,Banesco,657.498,3300000.0,50000000.0,49681.18,3390,99.0
2026-05-11 00:40:23,4,Leonardofsb,Banesco,657.499,100000.0,1000000.0,771.42,533,99.9
2026-05-11 00:40:23,4,GJCB_Trader,Banesco,657.5,200000.0,1900000.0,2668.79,5267,99.8
2026-05-11 00:40:23,4,cambiosaular,Bancamiga,657.5,500000.0,1953000.0,2098.14,2912,93.6
2026-05-11 00:40:23,4,VeExpressLars,"BNC Banco Nacional de Crédito, Banesco, Mercantil",657.8,1000000.0,14000000.0,4174.58,1020,96.9
2026-05-11 00:40:23,4,何塞 路易斯 坩埚,BNC Banco Nacional de Crédito,657.9,3300000.0,50000000.0,50039.07,675,99.9
2026-05-11 00:40:23,4,HyperCambios_1Millon,Pago Movil,657.9,12000.0,150000.0,208.28,25270,97.7
2026-05-11 00:40:23,4,CryptosVzla,"Pago Movil, BBVA, Provincial",657.998,100000.0,10000000.0,6658.06,7840,99.4
2026-05-11 00:40:23,4,In_God-I_trust,"BNC Banco Nacional de Crédito, Provincial",657.999,3300000.0,37652000.0,30728.13,3429,99.9
2026-05-11 00:40:23,4,Classy_cripto,Bancamiga,657.999,10000.0,14000000.0,5224.2,1722,96.3
2026-05-11 00:40:26,5,K_H2,"Bank Transfer, Banco de Venezuela",657.999,100000.0,10000000.0,755.2,814,99.0
2026-05-11 00:40:26,5,Notorio,"Bank Transfer, Banco de Venezuela",657.999,3300000.0,50000000.0,33488.37,3644,100.0
2026-05-11 00:40:26,5,Daikokuten-Finance,Banesco,658.0,5000000.0,200000000.0,50039.07,1453,100.0
2026-05-11 00:40:26,5,DOCTOR_CAMBIO,"Bank Transfer, Banco de Venezuela",658.0,5000000.0,1000000000.0,200156.25,6409,100.0
2026-05-11 00:40:26,5,CambiosMZ,BNC Banco Nacional de Crédito,658.0,1000000.0,14000000.0,23956.7,2923,99.9
2026-05-11 00:40:26,5,-APEX-,"Mercantil, Bancamiga",658.0,3300000.0,20000000.0,59998.26,979,99.9
2026-05-11 00:40:26,5,JLACOIN,"Mercantil, Provincial, BBVA, Bancamiga",658.0,1000000.0,10000000.0,11019.3,1360,99.9
2026-05-11 00:40:26,5,Inversiones-Walaw,Banesco,658.0,20000.0,300000.0,56.17,6570,100.0
2026-05-11 00:40:26,5,LGD04,Banesco,658.0,1000000.0,8743385.0,13293.88,1008,100.0
2026-05-11 00:40:26,5,cripppto111,"Provincial, Bancamiga, Mercantil, Pago Movil, Bancaribe",658.0,100000.0,10000000.0,2135.47,3511,93.9
2026-05-11 00:44:58,1,PitbullChain,"Mercantil, Pago Movil, Provincial, Banesco, Banco de Venezuela",686.79,50000.0,2500000.0,1731.38,4748,99.9
2026-05-11 00:44:58,1,mandy02,"Banesco, Bank Transfer, Banco de Venezuela",656.45,100000.0,1010000.0,444.54,9983,96.3
2026-05-11 00:44:58,1,Latinlf,Pago Movil,656.589,5000.0,10000000.0,21.47,4266,99.1
2026-05-11 00:44:58,1,NexusPremiun,Banesco,656.699,1000000.0,14000000.0,6082.8,5191,99.8
2026-05-11 00:44:58,1,Mahc012712,Provincial,656.7,200000.0,208700.0,320.0,134,100.0
2026-05-11 00:44:58,1,hc investings ,Banesco,656.79,500000.0,2600000.0,946.08,9461,99.1
2026-05-11 00:44:58,1,LeNary-,"Bancamiga, Provincial, BNC Banco Nacional de Crédito",656.79,300000.0,900000.0,1165.98,4374,99.3
2026-05-11 00:44:58,1,In_God-I_trust,Bancamiga,656.799,3300000.0,39393790.0,35724.71,3429,99.9
2026-05-11 00:44:58,1,EnlineaRyK,"Mercantil, Bancaribe, Banco de Venezuela",656.8,500000.0,8000000.0,2177.97,1975,97.4
2026-05-11 00:44:58,1,VelkanVe,"Bank Transfer, Banco de Venezuela",656.9,200000.0,1000000.0,332.09,1445,98.1
2026-05-11 00:44:58,1,Yoinered,"Mercantil, Pago Movil, Provincial, Banco de Venezuela",656.9,100000.0,5400000.0,1002.17,4171,100.0
2026-05-11 00:45:00,2,HijoDeLaViuda_Trader,Banesco,656.9,10100000.0,14000000.0,15507.83,259,97.1
2026-05-11 00:45:00,2,Softcore,Banesco,656.999,1000000.0,10000000.0,3175.82,4334,99.2
2026-05-11 00:45:00,2,Panamtrading,Banesco,657.0,3300000.0,32900000.0,89989.07,250,98.1
2026-05-11 00:45:00,2,Manda2-,Banesco,657.0,5000000.0,1400000000.0,74119.87,878,99.4
2026-05-11 00:45:00,2,tovir2572,"Bank Transfer, Banco de Venezuela",657.0,2000000.0,9000000.0,6309.59,2735,99.8
2026-05-11 00:45:00,2,TioRico699,Mercantil,657.0,3300000.0,50000000.0,45525.8,7985,99.6
2026-05-11 00:45:00,2,何塞 路易斯 坩埚,"Provincial, BBVA",657.0,3300000.0,50000000.0,50039.07,675,99.9
2026-05-11 00:45:00,2,Elloro2301,Bank Transfer,657.0,1000000.0,2000000.0,3050.0,406,97.4
2026-05-11 00:45:00,2,D B Pago Rápido y Seguro,"Bank Transfer, Banco de Venezuela",657.18,3300000.0,50000000.0,30039.24,3252,99.1
2026-05-11 00:45:00,2,walner17,Banesco,657.2,600000.0,5000000.0,6280.82,8221,100.0
2026-05-11 00:45:03,3,Drizzt_D,Banesco,657.259,230000.0,2000000.0,400.8,2395,100.0
2026-05-11 00:45:03,3,-APEX-,"Bank Transfer, Mercantil, Banco de Venezuela",657.3,3300000.0,200000000.0,67730.59,979,99.9
2026-05-11 00:45:03,3,ExpressTime_,Banesco,657.3,2000000.0,10000000.0,5430.59,1876,99.5
2026-05-11 00:45:03,3,VITRIOL33,"Mercantil, Provincial, Bancaribe",657.3,300000.0,10000000.0,601.71,3675,99.3
2026-05-11 00:45:03,3,LuicmarTrader,"BNC Banco Nacional de Crédito, Provincial, BBVA",657.4,100000.0,10000000.0,1711.88,1608,99.9
2026-05-11 00:45:03,3,InversionesMR,"Banesco, BNC Banco Nacional de Crédito",657.4,1000000.0,10000000.0,10766.0,710,98.7
2026-05-11 00:45:03,3,EverCryptoUSDT ,"Bancamiga, Pago Movil, Provincial, BBVA",657.49,500000.0,9000000.0,3013.33,4768,98.1
2026-05-11 00:45:03,3,vivilocho,Banesco,657.49,100000.0,10000000.0,182.75,4152,99.3
2026-05-11 00:45:03,3,BalduinoIV,Banesco,657.498,3300000.0,50000000.0,49681.18,3390,99.0
2026-05-11 00:45:03,3,Leonardofsb,Banesco,657.499,100000.0,1000000.0,771.42,533,99.9
2026-05-11 00:45:06,4,GJCB_Trader,Banesco,657.5,200000.0,1900000.0,2668.79,5267,99.8
2026-05-11 00:45:06,4,cambiosaular,Bancamiga,657.5,500000.0,1953000.0,2098.14,2912,93.6
2026-05-11 00:45:06,4,VeExpressLars,"BNC Banco Nacional de Crédito, Banesco, Mercantil",657.8,1000000.0,14000000.0,4174.58,1020,96.9
2026-05-11 00:45:06,4,何塞 路易斯 坩埚,BNC Banco Nacional de Crédito,657.9,3300000.0,50000000.0,50039.07,675,99.9
2026-05-11 00:45:06,4,HyperCambios_1Millon,Pago Movil,657.9,12000.0,150000.0,98.02,25274,97.7
2026-05-11 00:45:06,4,CryptosVzla,"Pago Movil, BBVA, Provincial",657.998,100000.0,10000000.0,6658.06,7840,99.4
2026-05-11 00:45:06,4,In_God-I_trust,"BNC Banco Nacional de Crédito, Provincial",657.999,3300000.0,37652000.0,30728.13,3429,99.9
2026-05-11 00:45:06,4,Classy_cripto,Bancamiga,657.999,10000.0,14000000.0,5224.2,1722,96.3
2026-05-11 00:45:06,4,K_H2,"Bank Transfer, Banco de Venezuela",657.999,100000.0,10000000.0,755.2,816,98.7
2026-05-11 00:45:06,4,Notorio,"Bank Transfer, Banco de Venezuela",657.999,3300000.0,50000000.0,33488.37,3644,100.0
2026-05-11 00:45:06,5,kyuub96,"Bank Transfer, Banesco",657.999,30000.0,10000000.0,867.69,1855,98.3
2026-05-11 00:45:06,5,Daikokuten-Finance,Banesco,658.0,5000000.0,200000000.0,50039.07,1453,100.0
2026-05-11 00:45:06,5,DOCTOR_CAMBIO,"Bank Transfer, Banco de Venezuela",658.0,5000000.0,1000000000.0,200156.25,6409,100.0
2026-05-11 00:45:06,5,CambiosMZ,BNC Banco Nacional de Crédito,658.0,1000000.0,14000000.0,23956.7,2923,99.9
2026-05-11 00:45:06,5,-APEX-,"Mercantil, Bancamiga",658.0,3300000.0,20000000.0,59998.26,979,99.9
2026-05-11 00:45:06,5,JLACOIN,"Mercantil, Provincial, BBVA, Bancamiga",658.0,1000000.0,10000000.0,11019.3,1360,99.9
2026-05-11 00:45:06,5,Inversiones-Walaw,Banesco,658.0,20000.0,300000.0,56.17,6571,100.0
2026-05-11 00:45:06,5,LGD04,Banesco,658.0,1000000.0,8743385.0,13293.88,1008,100.0
2026-05-11 00:45:06,5,cripppto111,"Provincial, Bancamiga, Mercantil, Pago Movil, Bancaribe",658.0,100000.0,10000000.0,2135.47,3511,93.9
2026-05-11 00:45:06,5,AndradeGascon,"Mercantil, Pago Movil",658.0,50000.0,5000000.0,440.6,7431,98.9
2026-05-11 00:49:50,1,PitbullChain,"Mercantil, Pago Movil, Provincial, Banesco, Banco de Venezuela",686.79,50000.0,2500000.0,1731.38,4748,99.9
2026-05-11 00:49:50,1,Importinggroup,Mercantil,654.5,30000.0,200000.0,50.63,1047,98.9
2026-05-11 00:49:50,1,mandy02,"Banesco, Bank Transfer, Banco de Venezuela",656.45,100000.0,1010000.0,444.54,9983,96.3
2026-05-11 00:49:50,1,Latinlf,Pago Movil,656.589,5000.0,10000000.0,21.47,4266,99.1
2026-05-11 00:49:50,1,Mahc012712,Provincial,656.7,200000.0,208700.0,320.0,134,100.0
2026-05-11 00:49:50,1,HijoDeLaViuda_Trader,"Banesco, Bancamiga",656.7,10100000.0,14000000.0,15507.83,259,97.1
2026-05-11 00:49:50,1,hc investings ,Banesco,656.79,500000.0,2600000.0,946.08,9463,99.1
2026-05-11 00:49:50,1,LeNary-,"Bancamiga, Provincial, BNC Banco Nacional de Crédito",656.79,300000.0,900000.0,1165.98,4374,99.3
2026-05-11 00:49:50,1,In_God-I_trust,Bancamiga,656.799,3300000.0,39393790.0,35724.71,3429,99.9
2026-05-11 00:49:50,1,EnlineaRyK,"Mercantil, Bancaribe, Banco de Venezuela",656.8,500000.0,8000000.0,2177.97,1975,97.4
2026-05-11 00:49:50,1,VelkanVe,"Bank Transfer, Banco de Venezuela",656.9,200000.0,1000000.0,332.09,1445,98.1
2026-05-11 00:49:52,2,Yoinered,"Mercantil, Pago Movil, Provincial, Banco de Venezuela",656.9,100000.0,5400000.0,1002.17,4171,100.0
2026-05-11 00:49:52,2,Softcore,Banesco,656.999,1000000.0,10000000.0,3175.82,4334,99.2
2026-05-11 00:49:52,2,Panamtrading,Banesco,657.0,3300000.0,32900000.0,89989.07,250,98.1
2026-05-11 00:49:52,2,Manda2-,Banesco,657.0,5000000.0,1400000000.0,74119.87,878,99.4
2026-05-11 00:49:52,2,tovir2572,"Bank Transfer, Banco de Venezuela",657.0,2000000.0,9000000.0,9359.05,2735,99.8
2026-05-11 00:49:52,2,TioRico699,Mercantil,657.0,3300000.0,50000000.0,45525.8,7985,99.6
2026-05-11 00:49:52,2,何塞 路易斯 坩埚,"Provincial, BBVA",657.0,3300000.0,50000000.0,50039.07,675,99.9
2026-05-11 00:49:52,2,Elloro2301,Bank Transfer,657.0,1000000.0,2000000.0,3050.0,406,97.4
2026-05-11 00:49:52,2,D B Pago Rápido y Seguro,"Bank Transfer, Banco de Venezuela",657.18,3300000.0,50000000.0,30039.24,3252,99.1
2026-05-11 00:49:52,2,walner17,Banesco,657.2,600000.0,5000000.0,6280.82,8221,100.0
2026-05-11 00:49:55,3,Drizzt_D,Banesco,657.259,230000.0,2000000.0,400.8,2395,100.0
2026-05-11 00:49:55,3,-APEX-,"Bank Transfer, Mercantil, Banco de Venezuela",657.3,3300000.0,200000000.0,67730.59,979,99.9
2026-05-11 00:49:55,3,ExpressTime_,Banesco,657.3,2000000.0,10000000.0,5430.59,1876,99.5
2026-05-11 00:49:55,3,VITRIOL33,"Mercantil, Provincial, Bancaribe",657.3,300000.0,10000000.0,601.71,3675,99.3
2026-05-11 00:49:55,3,LuicmarTrader,"BNC Banco Nacional de Crédito, Provincial, BBVA",657.4,100000.0,10000000.0,1711.88,1608,99.9
2026-05-11 00:49:55,3,InversionesMR,"Banesco, BNC Banco Nacional de Crédito",657.4,1000000.0,10000000.0,10766.0,710,98.7
2026-05-11 00:49:55,3,EverCryptoUSDT ,"Bancamiga, Pago Movil, Provincial, BBVA",657.49,500000.0,9000000.0,3013.33,4768,98.1
2026-05-11 00:49:55,3,vivilocho,Banesco,657.49,100000.0,10000000.0,182.75,4152,99.3
2026-05-11 00:49:55,3,BalduinoIV,Banesco,657.498,3300000.0,50000000.0,49681.18,3390,99.0
